Fagkode;Fylke;Skolenavn;20-21.SE.G.SK;20-21.SE.G.AE;20-21.SE.J.SK;20-21.SE.J.AE;20-21.SP.G.SK;20-21.SP.G.AE;20-21.SP.J.SK;20-21.SP.J.AE;21-22.SE.G.SK;21-22.SE.G.AE;21-22.SE.J.SK;21-22.SE.J.AE;21-22.SP.G.SK;21-22.SP.G.AE;21-22.SP.J.SK;21-22.SP.J.AE;22-23.SE.G.SK;22-23.SE.G.AE;22-23.SE.J.SK;22-23.SE.J.AE;22-23.SP.G.SK;22-23.SP.G.AE;22-23.SP.J.SK;22-23.SP.J.AE;23-24.SE.G.SK;23-24.SE.G.AE;23-24.SE.J.SK;23-24.SE.J.AE;23-24.SP.G.SK;23-24.SP.G.AE;23-24.SP.J.SK;23-24.SP.J.AE;24-25.SE.G.SK;24-25.SE.G.AE;24-25.SE.J.SK;24-25.SE.J.AE;24-25.SP.G.SK;24-25.SP.G.AE;24-25.SP.J.SK;24-25.SP.J.AE
REA3024;Buskerud;Akademiet Drammen AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Akademiet Ypsilon videregående skole AS;;;;;2,8;8;5,0;6;;;;;4,1;7;3,9;8;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Briskeby videregående skole AS;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Buskerud videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Drammen videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Eiker videregående skole;;;;;*;*;*;*;;;;;3,7;14;3,9;7;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Gol vidaregåande skule;;;;;4,0;7;3,9;9;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Kongsberg videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Norges Toppidrettsgymnas Geilo AS;;;;;*;*;*;*;;;;;*;*;4,3;7;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Numedal videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Ringerike videregående skole;;;;;3,3;10;4,8;11;;;;;3,8;8;4,0;8;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;St Hallvard videregående skole;;;;;4,1;22;4,5;11;;;;;3,7;14;4,3;9;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Buskerud;Tyrifjord videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Alle skoler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Alta videregående skole;;;;;3,7;10;5,3;7;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Hammerfest videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Kirkenes videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Lakselv videregående skole;;;;;*;*;;;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Nordkapp videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Samisk videregående skole Karasjok;;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Samisk videregående skole og reindriftsskole;;;;;*;*;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Vadsø videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Finnmark - Finnmárku - Finmarkku;Vardø videregående skole;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Alle skoler;;;;;4,0;155;4,3;185;;;;;4,0;186;4,5;151;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Elverum videregående skole;;;;;2,2;6;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Gausdal videregående skole;;;;;*;*;;;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Gjøvik videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Hadeland videregående skole;;;;;4,6;13;4,0;13;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Hamar katedralskole;;;;;3,4;19;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Lena-Valle videregående skole avd Lena;;;;;*;*;*;*;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Lillehammer videregående skole avd Sør;;;;;4,7;20;4,2;23;;;;;3,8;22;4,3;17;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Nord-Gudbrandsdal vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Nord-Gudbrandsdal Videregåande skule Avd Dombås;;;;;;;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Nord-Gudbrandsdal Videregåande skule avd Lom (Nedlagt);;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Nord-Østerdal videregående skole;;;;;*;*;*;*;;;;;4,7;9;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Norges Toppidrettsgymnas Kongsvinger AS;;;;;*;*;*;*;;;;;3,3;13;3,8;12;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Norges Toppidrettsgymnas Lillehammer AS;;;;;*;*;*;*;;;;;4,0;17;4,4;8;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Raufoss videregående skole avd Dokka;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Ringsaker videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Sentrum videregående skole avd Skarnes;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Solør videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Stange videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Trysil videregående skole;;;;;*;*;3,5;6;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Valdres vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Vinstra vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Wang Hamar AS;;;;;4,1;11;3,9;16;;;;;3,9;15;4,2;10;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Innlandet;Øvrebyen videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Alle skoler;;;;;4,2;115;*;*;;;;;4,0;136;4,3;93;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Akademiet Vgs Møre AS;;;;;;;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Akademiet Vgs Ålesund AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Atlanten videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Haram vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Hustadvika vidaregåande skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Molde videregående skole;;;;;4,0;11;4,5;14;;;;;4,0;17;4,6;15;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Rauma videregående skole;;;;;*;*;*;*;;;;;3,7;6;4,7;6;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Spjelkavik videregående skole;;;;;4,6;19;4,0;11;;;;;3,6;19;4,0;9;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Stranda vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Sunndal vidaregåande skole;;;;;*;*;*;*;;;;;4,1;10;3,8;13;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Surnadal vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Sykkylven vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Tingvoll vidaregåande skole;;;;;*;*;;;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Ulstein vidaregåande skule;;;;;*;*;*;*;;;;;2,9;11;4,7;6;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Vestborg Vgs;;;;;;;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Volda vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Ålesund videregående skole;;;;;4,1;20;4,2;6;;;;;4,3;13;3,7;15;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Møre og Romsdal;Ålesund videregående skole Lokalitet Volsdalsberga;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Alle skoler;;;;;*;*;4,0;71;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Andøy videregående skole;;;;;*;*;*;*;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Aust-Lofoten videregående skole;;;;;3,7;6;4,2;12;;;;;4,0;6;4,5;8;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Bodin videregående skole;;;;;*;*;*;*;;;;;4,2;12;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Bodø videregående skole;;;;;4,0;7;4,1;9;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Brønnøysund videregående skole;;;;;4,5;8;3,3;6;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Fauske videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Hadsel videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Knut Hamsun videregående skole Joarkkaskåvllå;;;;;;;*;*;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Kristen videregående skole Nordland Sti;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Meløy videregående skole;;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Mosjøen videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Narvik videregående skole;;;;;3,4;9;3,4;10;;;;;3,6;11;4,9;8;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Polarsirkelen videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Saltdal videregående skole;;;;;*;*;*;*;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Sandnessjøen videregående skole;;;;;*;*;4,3;6;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Sortland videregående skole avd Sortland;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Nordland - Nordlánnda;Vest-Lofoten videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Alle skoler;;;;;4,3;525;4,8;344;;;;;4,3;555;4,6;378;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Akademiet Oslo AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Akademiet Vgs Bislett AS;;;;;*;*;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Bjerke videregående skole;;;;;3,6;29;4,4;9;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Bjørnholt videregående skole;;;;;;;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Blindern videregående skole;;;;;4,3;28;4,7;11;;;;;4,3;23;5,0;9;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Edvard Munch videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Elvebakken videregående skole;;;;;5,0;56;5,0;69;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Foss videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Fyrstikkalleen skole;;;;;*;*;*;*;;;;;3,2;23;3,3;10;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Hartvig Nissens skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Hellerud videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Heltberg private gymnas;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Hersleb videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Kongshavn videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Kongsskogen videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Kristelig gymnasium AS videregående skole;;;;;4,8;24;5,2;13;;;;;4,2;14;4,7;15;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Kuben videregående skole;;;;;4,0;28;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Lambertseter videregående skole;;;;;3,7;33;4,1;15;;;;;*;*;3,6;14;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Nydalen videregående skole;;;;;4,7;36;5,1;34;;;;;4,8;48;4,6;38;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Oslo Handelsgymnasium;;;;;4,3;21;4,9;9;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Oslo katedralskole;;;;;4,7;55;5,2;50;;;;;5,0;35;4,9;47;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Oslo private gymnasium AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Otto Treider private gymnas AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Persbråten videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Stovner videregående skole;;;;;;;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Ullern videregående skole;;;;;4,6;50;4,9;32;;;;;4,9;50;4,5;31;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Valle Hovin videregående skole;;;;;4,3;12;4,0;7;;;;;4,1;13;3,9;8;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Oslo;Wang videregående Skole/ Wang Toppidrett;;;;;*;*;*;*;;;;;4,6;28;4,1;15;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Alle skoler;;;;;4,0;311;4,3;226;;;;;4,2;318;4,4;221;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Akademiet Sandnes;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Bryne vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Dalane videregående skole;;;;;3,2;6;4,6;7;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Forus friskole - Vgs;;;;;;;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Haugesund Toppidrettsgymnas AS;;;;;3,7;6;4,0;8;;;;;4,6;11;4,0;6;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Hetland videregående skole;;;;;4,0;17;4,3;8;;;;;*;*;4,2;9;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Kopervik videregående skole;;;;;*;*;*;*;;;;;2,8;11;3,2;10;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Lundeneset Vgs;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Randaberg videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Sandnes videregående skole;;;;;3,6;47;4,4;24;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Sauda vidaregåande skule;;;;;*;*;4,1;8;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Skeisvang videregående skole;;;;;3,7;19;*;*;;;;;3,5;15;4,4;14;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Sola videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;St Svithun videregående skole;;;;;3,8;22;4,2;22;;;;;4,4;27;4,4;16;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;St. Olav videregående skole;;;;;4,9;66;4,9;52;;;;;4,6;67;4,5;37;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Stavanger katedralskole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Strand videregående skole;;;;;4,0;11;3,6;12;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Tryggheim vidaregåande skule;;;;;*;*;*;*;;;;;4,4;12;4,9;8;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Vardafjell videregående skole;;;;;3,7;13;*;*;;;;;2,3;7;3,9;8;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Wang Toppidrett Stavanger AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Rogaland;Ølen vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Alle skoler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Bamble videregående skole;;;;;3,6;10;5,0;6;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Bø vidaregåande skule;;;;;4,3;8;5,0;7;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Kragerø videregående skole;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Kvitsund gymnas;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Notodden videregående skole;;;;;*;*;*;*;;;;;3,1;10;3,4;7;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Porsgrunn videregående skole;;;;;*;*;*;*;;;;;*;*;4,1;14;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Rjukan videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Skien videregående skole;;;;;3,4;25;3,9;33;;;;;3,9;29;4,3;21;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Stiftelsen Telemark Toppidrett gymnas;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Telemark;Vest-Telemark vidaregåande skule;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Alle skoler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Bardufoss videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Heggen videregående skole;;;;;4,8;16;5,1;10;;;;;4,2;9;5,1;16;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Kongsbakken videregående skole;;;;;4,3;30;4,7;21;;;;;4,2;36;5,1;12;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Kvaløya videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Nordborg Vgs;;;;;;;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Nordkjosbotn videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Nord-Troms videregående skole avd Nordreisa;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Norges Toppidrettsgymnas Tromsø AS;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Senja videregående skole avd Finnfjordbotn;;;;;*;*;*;*;;;;;3,6;8;4,0;6;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Sjøvegan videregående skole;;;;;;;;;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms - Romsa - Tromssa ;Tromsdalen videregående skole;;;;;4,2;12;5,2;6;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Alle skoler;;;;;4,3;123;4,7;91;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Alta videregående skole;;;;;3,7;10;5,3;7;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Bardufoss videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Hammerfest videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Heggen videregående skole;;;;;4,8;16;5,1;10;;;;;4,2;9;5,1;16;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Kirkenes videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Kongsbakken videregående skole;;;;;4,3;30;4,7;21;;;;;4,2;36;5,1;12;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Kvaløya videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Lakselv videregående skole;;;;;*;*;;;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Longyearbyen skole Grunnskole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Nordborg Vgs;;;;;;;;;;;;;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Nordkapp videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
REA3024;Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023);Nordkjosbotn videregående skole;;;;;*;*;*;*;;;;;*;*;*;*;;;;;;;;;;;;;;;;;;;;;;;;
